id_bien;num_voie;voie;code_postal;surface_totale;type_local;total_piece;id_codedep_codecom
782;30 ;RUE CHATEAUNEUF;6000;46.81;Appartement;2;06088
783;5 ;RUE CAFFARELLI;6000;29.41;Appartement;1;06088
784;77 ;AV SAINT AUGUSTIN;6200;20.6;Appartement;1;06088
785;137 ;AV DE LA LANTERNE;6200;72.3;Appartement;4;06088
786;65 ;BD GAMBETTA;6000;29.02;Appartement;1;06088
787;222 ;AV DE PESSICART;6100;64.61;Appartement;3;06088
788;175 ;BD DE LA MADELEINE;6000;61.8;Appartement;3;06088
789;39 ;AV DE LA CALIFORNIE;6200;136.68;Appartement;6;06088
790;60 ;VALL BARLA;6200;75.47;Appartement;3;06088
791;3 ;BD DE LA MADELEINE;6000;36.54;Appartement;1;06088
792;211 B;PROM DES ANGLAIS;6200;29.72;Appartement;2;06088
793;109 ;BD DE CESSOLE;6100;44.39;Appartement;2;06088
794;20 B;AV MONT RABEAU;6200;27;Appartement;1;06088
795;352 ;AV DE FABRON;6200;100.56;Maison;5;06088
796;31 ;RUE BOTTERO;6000;30.05;Appartement;2;06088
797;35 ;BD CARLONE;6200;17.04;Appartement;1;06088
798;25 ;AV FREMONT;6200;20.85;Appartement;1;06088
799;28 ;RUE BOTTERO;6000;34.51;Appartement;2;06088
800;22 ;BD MANTEGA RIGHI;6100;68.36;Appartement;3;06088
801;67 ;AV SIMONE VEIL;6200;68.43;Appartement;3;06088
802;17 ;AV FLEURS;6000;31.61;Appartement;1;06088
803;40 ;CHE DES SABLIERES;6100;20;Appartement;1;06088
804;85 ;BD DE LA MADELEINE;6000;28.71;Appartement;1;06088
